Track ID,accousticness,danceability,duration,energy,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
1opo2uo6BOFC91iac5WDxE,5.05e-05,0.325,199200,0.996,0,8,0.996,0.27,-2.398,1,0.0621,181.849,4,0.488,37
5M9V88FlgBvSDh9KDsQCos,0.0393,0.686,206613,0.557,0.0232,11,0.557,0.251,-7.694,0,0.044,105.058,4,0.473,28
78vNgRDNf84vsrgOGd7bCh,0.0193,0.717,268500,0.541,0.000112,0,0.541,0.171,-7.068,1,0.0271,111.971,4,0.806,33
3fvY2U1AzW0diYF0hnBbKt,0.412,0.724,250456,0.759,0,9,0.759,0.437,-3.996,0,0.0542,101.946,4,0.765,45
19QVXLLwMiIHAGjZHIWmDP,0.679,0.729,226367,0.566,0.524,1,0.566,0.0891,-10.114,1,0.0365,110.424,4,0.244,40
6yOzaZiBk4k4jSOYZcp4pm,0.0342,0.507,219160,0.724,0,5,0.724,0.274,-4.503,1,0.0433,77.489,4,0.581,34
15eaTEZMA2CqOxBvyuosLI,0.595,0.735,188910,0.521,0,1,0.521,0.12,-7.336,1,0.275,173.977,4,0.538,52
02TXRRR6EXFGLnqmHXWI0P,0.17,0.768,200230,0.622,3.68e-05,9,0.622,0.348,-6.904,0,0.121,105.959,4,0.465,37
0psCptxbz3CvO4Y0tePcrF,0.773,0.549,74164,0.562,1.3e-06,0,0.562,0.335,-16.904,1,0.918,52.953,3,0.221,17
03s6mrEsdLO38EwPOZ6keH,0.737,0.808,206347,0.305,0.00108,5,0.305,0.116,-7.565,0,0.0404,84.98,4,0.832,41
6v9z6bMUbflgU45QrtCBcs,0.166,0.281,273137,0.918,0.00669,1,0.918,0.323,-3.845,1,0.32,99.455,4,0.36,43
4rpXKvFhGwqnNJCk6peLem,0.00689,0.693,234147,0.873,0.00028,6,0.873,0.0309,-3.872,0,0.0761,121.027,4,0.705,8
4UblX8Uv5P8cugtLZcHGuD,0.453,0.824,244244,0.54,0.000172,7,0.54,0.0717,-8.079,1,0.0554,109.832,4,0.876,2
6TNBRcWLGN7mJsTr3k0eYh,0.0171,0.616,219693,0.862,0.00393,9,0.862,0.323,-5.13,1,0.0378,99.993,4,0.651,13
1csQNzUD5qVu0dlayvsR6r,0.182,0.662,164400,0.63,0,6,0.63,0.121,-6.131,0,0.0679,112.069,4,0.551,18
0M3TWI1abiamsiKtVlEFVo,0.0626,0.616,278333,0.532,0.155,8,0.532,0.0843,-7.361,0,0.0299,108.058,4,0.574,26
6y2OHf07PW1HxBYofY83mH,0.17,0.569,204293,0.711,0.00165,0,0.711,0.166,-7.301,1,0.0288,134.883,4,0.655,1
2TLi8X9IJ3D2vntNBTn5Cu,0.469,0.601,312427,0.404,0.425,0,0.404,0.09,-12.553,1,0.0255,84.062,4,0.672,43
2THCHRbUt4aRbWeqa3WpjV,0.175,0.474,239387,0.542,0,2,0.542,0.135,-7.428,1,0.0298,92.0,4,0.266,8
6x7fzOtzXXN9wF9xM9WKTD,0.839,0.464,213376,0.168,2.23e-06,6,0.168,0.701,-22.164,1,0.176,117.21,3,0.401,16
1iOx8iPdkzi4VrWazDWquF,0.000109,0.395,232293,0.852,0.842,9,0.852,0.126,-8.909,0,0.0452,179.944,4,0.297,10
6DPpda4fp3SzawhPgriJMw,1.68e-05,0.491,310907,0.684,0.655,7,0.684,0.0783,-9.072,1,0.0278,104.973,4,0.429,14
4nPJCoatwbbqe5bjWrs3eb,0.000105,0.541,227333,0.981,0.00267,1,0.981,0.369,-4.778,1,0.0756,105.011,4,0.281,17
6NMtzpDQBTOfJwMzgMX0zl,0.00146,0.46,145588,0.686,0,0,0.686,0.375,-5.948,0,0.0367,148.054,4,0.252,70
6xRGX2TroKDBkoOuK1721o,0.323,0.724,202798,0.702,0.00872,10,0.702,0.117,-7.88,0,0.245,96.951,4,0.865,11
3rpVdjbxNKKzFfsrUMvMiw,0.00996,0.576,247413,0.802,7.64e-06,9,0.802,0.436,-5.553,0,0.028,91.962,4,0.498,40
1qJDdrkeWvooNcSzRSgfCY,0.4,0.493,218200,0.376,2.77e-06,2,0.376,0.0823,-7.247,1,0.0265,80.688,3,0.289,5
5rPYCgkU5ZvccvKl34hOx8,0.891,0.29,283387,0.311,0.000333,2,0.311,0.0963,-10.056,0,0.0297,143.089,4,0.108,26
2cMFhnRKLHNBAM4ZzFIqxK,0.237,0.47,200867,0.797,0,2,0.797,0.0787,-4.342,1,0.0421,156.052,4,0.433,37
55tfKBrYphNr4sjTeHqtc8,0.258,0.806,192401,0.905,0,5,0.905,0.324,-4.363,0,0.294,124.001,4,0.524,41
1IhwgE6kkq953dMGzPNAgF,1.66e-05,0.17,262309,0.869,0.00023,0,0.869,0.356,-6.699,1,0.0582,147.873,4,0.463,38
6A1GBCMwbfhkB9e1thR8a8,0.216,0.682,290385,0.65,9.48e-06,5,0.65,0.0947,-7.231,1,0.0457,109.986,4,0.378,63
0RaFPcuyfpfa9ioc9HujvJ,0.108,0.669,214480,0.689,0,5,0.689,0.0848,-4.658,0,0.0376,105.981,4,0.25,35
3eNjM9fz270nScIB9d1Cmi,0.115,0.825,175654,0.661,8.57e-05,4,0.661,0.141,-6.068,1,0.0655,107.031,4,0.628,27
0Ii5skD0QrYz84SpC8pEsz,0.0129,0.414,225178,0.685,6.68e-06,9,0.685,0.149,-6.605,0,0.0392,159.996,4,0.125,15
6Aun6tv8JhDBvRwCrXqsK2,0.000979,0.663,199013,0.657,0,5,0.657,0.202,-5.693,1,0.0645,118.685,4,0.409,34
0lYY8AavsMBRDUUNEUUusk,0.626,0.649,206182,0.564,1.41e-05,0,0.564,0.142,-6.85,0,0.101,135.738,4,0.555,52
2tSjhsJNIMBjNpnapXnd7y,0.954,0.744,190573,0.329,0.591,1,0.329,0.0971,-9.869,1,0.0312,125.629,4,0.389,49
4eG3dX62Xkh9zanI3D4Ayb,0.936,0.818,194567,0.231,0.00265,1,0.231,0.104,-13.834,1,0.0421,117.031,4,0.375,45
2uTIQUBCOrSYouhZNeqxNc,0.861,0.161,210120,0.299,0.318,3,0.299,0.103,-10.639,1,0.0306,78.272,4,0.124,27
4zRZAmBQP8vhNPf9i9opXt,0.649,0.607,190027,0.478,0,1,0.478,0.0928,-5.702,0,0.031,88.979,4,0.255,75
5J7zqPpQkN9JZiaELHNKSL,0.323,0.386,206360,0.675,3.68e-06,4,0.675,0.14,-5.481,0,0.0424,189.894,4,0.429,58
3w4mliZY6II0yPKui0co4l,0.834,0.192,180728,0.625,0.137,4,0.625,0.677,-10.059,0,0.0527,128.441,5,0.0484,15
6ziVPV26v172Pijs6LvubI,0.144,0.757,190840,0.709,0,11,0.709,0.354,-5.342,0,0.0746,93.992,4,0.466,54
1fvCggAYrW0VtCljtqv4h2,0.175,0.854,162133,0.708,0,1,0.708,0.241,-5.805,0,0.244,118.032,4,0.172,61
0qAA5gW3vg9N0ciDXYxsVs,0.814,0.235,128170,0.165,0.979,9,0.165,0.0771,-17.99,0,0.042,96.059,3,0.11,20
2VI4ugX8X0oHwgVaur05Db,0.00258,0.551,207697,0.936,7.9e-05,4,0.936,0.217,-5.991,0,0.0441,97.984,4,0.506,26
1Ouddr47W1oaAhj2ER32kq,0.958,0.148,41909,0.305,0.995,10,0.305,0.257,-27.879,1,0.113,101.614,4,0.107,37
4r1CoAATVuxag55Ct3Y1aX,0.0288,0.627,194387,0.858,0,7,0.858,0.199,-3.116,1,0.0394,100.074,4,0.399,68
2gjGKVb0ReNWVo0A2KwvYZ,0.874,0.178,190227,0.315,0.69,10,0.315,0.123,-10.084,1,0.0295,94.552,4,0.242,3
0aYzQjr1hq0qJwp45diy5M,0.122,0.552,241160,0.789,4.98e-06,9,0.789,0.0874,-5.449,1,0.0242,93.938,4,0.349,46
4x2UYN2ychNvVJtmcM4HzF,0.0584,0.572,230467,0.933,0,3,0.933,0.106,-2.623,1,0.0763,132.965,4,0.311,11
1u81r2mBlFTFjoX2OYFxCG,0.0011,0.303,251467,0.856,0.846,8,0.856,0.312,-6.207,0,0.07,106.97,4,0.53,25
2S11ZvEfuFSqInfxWxkx36,0.579,0.702,93547,0.64,0,6,0.64,0.14,-9.108,1,0.18,79.924,4,0.619,50
1SR5WPj04EEqL8mWQ6a3bO,0.467,0.629,214440,0.819,0.115,0,0.819,0.321,-9.118,1,0.166,100.325,4,0.489,29
0MrRAUcB8AZiB9ue2VOBYe,0.262,0.606,228147,0.775,0,5,0.775,0.1,-4.269,0,0.0671,164.02,4,0.307,71
0WdR2AyLW1Drd3OUdwezM0,0.186,0.71,172107,0.614,0,10,0.614,0.0974,-6.757,0,0.0431,148.152,4,0.658,68
014KaBmWc0eJbTRwx2GXHR,0.206,0.45,238892,0.621,1.55e-06,7,0.621,0.136,-5.13,0,0.0755,95.854,4,0.27,30
2byavN4GBeLwTYp8HF5nQ2,0.984,0.394,265258,0.1,0.856,3,0.1,0.12,-18.884,1,0.0524,72.695,4,0.104,35
5KDfDLEaGAQ2uyuzsWByVa,0.372,0.76,303889,0.603,0,5,0.603,0.112,-5.898,1,0.12,97.887,4,0.515,48
7FppyDlempnxGNETQ0pIZf,0.397,0.346,396683,0.299,6.15e-05,6,0.299,0.708,-12.782,1,0.0602,149.379,3,0.0691,23
2diAlJqrMMX7Sv9FlzcUMc,0.00149,0.531,204266,0.91,0,4,0.91,0.323,-3.407,1,0.043,115.014,4,0.515,45
2UnDapGkIkNyqcxM3h75tT,0.337,0.759,200191,0.724,0,9,0.724,0.145,-4.188,0,0.206,94.999,4,0.334,42
6mTSw3gE4k9U7CK8pzX9c0,0.316,0.435,222733,0.411,1.15e-05,7,0.411,0.111,-8.483,1,0.0383,189.677,4,0.172,49
7eyUSa1IxdbtU2DnJBc58g,0.45,0.662,231880,0.56,0.0483,1,0.56,0.125,-8.94,1,0.0564,147.963,4,0.444,41
3PGubBdFfQSHAHsXb068eG,0.371,0.739,206060,0.797,0,4,0.797,0.0921,-3.488,0,0.185,67.297,3,0.444,46
68rs1IRpXHg7pV9AAV2vcU,0.0893,0.48,348079,0.546,0.111,9,0.546,0.0865,-10.831,1,0.0364,82.207,4,0.0561,27
7elvVSpLm4Wjq0mZQ3CLym,0.00171,0.408,241200,0.973,0,11,0.973,0.413,-2.403,0,0.12,179.938,3,0.617,49
1QELw50Dl95LusF6uOkDqk,0.807,0.459,229963,0.267,0,0,0.267,0.119,-8.948,1,0.0294,63.378,4,0.342,61
3R6hwXkOVs9KlvqvulN3ZR,0.133,0.576,238800,0.701,0,1,0.701,0.097,-4.847,1,0.0326,155.948,4,0.213,31
4BH9zDv1Ys6kw0j3lU1hTx,0.0365,0.968,175573,0.352,0.000103,9,0.352,0.0677,-7.122,1,0.121,111.968,4,0.599,62
5nrsuNHXv0hrHMIo08r8sr,0.862,0.293,195307,0.349,0.000225,0,0.349,0.139,-11.368,0,0.0339,128.548,4,0.159,7
7daBwTiPNOVgoMUG4SICgh,0.0615,0.653,198360,0.684,0.000387,7,0.684,0.27,-7.052,0,0.199,110.049,4,0.355,63
4XlzjSmCgEk5HdZ0OPJetk,0.692,0.125,512000,0.205,0.817,9,0.205,0.0831,-14.647,1,0.038,75.84,3,0.0364,31
4g6JlQogtLL3QC5s9VPi4g,0.913,0.493,186093,0.203,5.34e-06,10,0.203,0.199,-13.224,1,0.0412,130.13,4,0.239,13
1bTfkhyNrSmthxL7P5yGDJ,0.776,0.413,349622,0.79,0.247,11,0.79,0.0764,-7.946,1,0.274,138.779,4,0.0391,52
5dXYVAUcxfXyIls4gkBXPh,0.0834,0.577,170333,0.902,0.00126,1,0.902,0.0621,-6.571,1,0.0662,140.061,4,0.238,22
1QEzjsyzJahJeiCCtwfhNS,0.855,0.203,274533,0.281,1.49e-05,10,0.281,0.0971,-7.693,1,0.0353,104.522,4,0.116,3
4s5yT9UpT01SQosyMM777r,0.0357,0.675,250548,0.874,0,0,0.874,0.148,-3.294,1,0.026,93.284,4,0.789,48
7eNY3IVo03PjzEczgLYQWw,0.504,0.398,283693,0.285,0,9,0.285,0.963,-11.437,1,0.0332,127.251,4,0.12,19
18zPrKPaMFElw2MU9rbEFj,0.0104,0.43,319880,0.334,0.0295,0,0.334,0.433,-16.622,1,0.0294,151.909,3,0.342,33
7u6DMPznGbpziuEgCE0JGQ,0.657,0.604,322027,0.449,0,9,0.449,0.0932,-6.564,0,0.0353,100.355,4,0.528,65
3rGGGUvG6YXzNaqD1yzdzW,0.706,0.501,269938,0.494,0.0118,4,0.494,0.0829,-8.468,1,0.0295,126.139,4,0.163,51
71yXv2hhA3Aovp43ZRLaPC,0.0363,0.59,280427,0.779,0.192,9,0.779,0.168,-6.399,1,0.0581,149.968,4,0.293,27
5d6xV18nOrvvZQmnHcDtnK,0.0017,0.632,204707,0.826,0.0053,2,0.826,0.336,-7.012,0,0.0367,108.007,4,0.402,17
2hDwuUwh6kBRbLY5fH6ZFW,0.00143,0.601,193920,0.938,0.105,2,0.938,0.103,-3.498,1,0.0717,123.56,4,0.354,31
5mE2RcGPPbE4gNoLB6FYPf,0.0472,0.702,297268,0.666,0.000119,5,0.666,0.139,-8.307,0,0.0463,119.93,4,0.109,53
5dw4MmyoGKxPuJVscY6FKk,0.00253,0.492,351733,0.577,7.13e-05,9,0.577,0.0688,-9.123,0,0.0288,144.062,4,0.143,38
43gz0npPz5JlNLFZOHUTKk,0.011,0.35,241867,0.746,0.026,1,0.746,0.228,-8.057,1,0.0342,176.979,4,0.14,19
0iyZs4ONNCvqKaVcLxTutZ,0.097,0.386,149067,0.897,0,4,0.897,0.081,-5.829,0,0.0359,128.106,4,0.901,17
2lWKP4reGmZ7bDSKd5mBgw,0.00103,0.578,100510,0.9,0.000103,5,0.9,0.275,-4.273,1,0.0364,149.908,4,0.839,26
7HyB2gF4Q2aV65DNWb0UDW,0.0125,0.527,178307,0.455,2.65e-06,2,0.455,0.0933,-7.717,1,0.142,84.056,4,0.61,44
2VdT56BGpdqNHUgOe1j5vc,0.198,0.599,206453,0.571,0,2,0.571,0.0969,-4.998,1,0.0665,151.974,4,0.285,73
73FGHY5jZ1b6Ia1o15UPqC,0.28,0.839,140339,0.678,2.05e-05,8,0.678,0.118,-6.865,0,0.148,104.02,4,0.303,53
0lgScP4Sc9teQbV8TBJac6,0.0427,0.623,199767,0.534,8.24e-05,11,0.534,0.119,-6.678,1,0.0315,91.997,4,0.387,55
5z4FiqAYXTfOuRohAKbZHz,0.0406,0.723,243019,0.858,0.0128,2,0.858,0.106,-8.645,0,0.045,118.001,4,0.461,43
3fpVWegR6YOS1Yk5HSMYIq,0.038,0.625,221787,0.536,2.31e-05,0,0.536,0.167,-5.428,1,0.0776,159.914,4,0.253,73
1A3HUsPzNcHSpZdNIGH1oH,0.619,0.446,61373,0.318,0.00643,6,0.318,0.21,-14.528,1,0.0397,101.49,4,0.135,44
4ixYoAjXilw3Y5U1MU2mCf,0.332,0.4,253467,0.55,0,8,0.55,0.0812,-5.224,1,0.047,147.968,4,0.302,48
0ZqqrBHeSeyZahfcyw9N8O,0.00163,0.585,204813,0.731,0,11,0.731,0.0462,-5.186,1,0.0376,133.981,4,0.804,53
68RqzBNbrTlT5RPygZM4BM,0.195,0.355,280287,0.335,0.0208,7,0.335,0.122,-10.414,0,0.0357,74.533,4,0.0395,34
54DzzIghO0tYWPaceJnf62,0.705,0.872,217987,0.37,0.000318,5,0.37,0.143,-5.851,1,0.119,100.047,4,0.489,49
1EaXxcHdwynYneRHptZ0Qh,0.57,0.427,413427,0.398,0.307,2,0.398,0.104,-8.365,0,0.0337,148.328,3,0.358,30
0TcyIiLyY4RIVuHXvJDaiS,0.788,0.1,190154,0.677,0.0636,1,0.677,0.642,-6.124,0,0.0413,65.102,3,0.142,34
7yKRfKppKVW3MdhRbGHtI0,0.565,0.336,333967,0.393,6.25e-05,6,0.393,0.0992,-7.424,0,0.0394,149.371,4,0.0729,53
6qaJQDcBY5aYM7SnuTF9PK,0.0141,0.356,322867,0.745,0.000295,2,0.745,0.0683,-5.39,1,0.034,168.025,4,0.377,20
7n3kA6ZKxDvLngCXp9b89H,0.0174,0.691,224293,0.848,0,9,0.848,0.109,-4.693,1,0.034,114.977,4,0.68,38
6ZK1n5Sk3pi8gFmz8k6ONF,0.458,0.631,225440,0.759,1.77e-05,0,0.759,0.0982,-5.649,1,0.0421,141.993,4,0.788,35
6dmbs17zshIj6esLJAqUV0,0.00966,0.647,261120,0.703,1.68e-05,3,0.703,0.222,-5.871,1,0.0278,91.94,4,0.36,46
6IQCmIGaOxzjNNcwScETVD,0.205,0.626,202621,0.88,0,9,0.88,0.128,-2.384,0,0.0504,95.079,4,0.534,45
3jZihewg1kioufCyUKhm7w,0.612,0.7,196701,0.454,0,8,0.454,0.379,-9.574,1,0.172,97.032,4,0.583,53
6wb1K3y7rRyQdoJlkrMgik,0.388,0.517,330947,0.685,0.0133,4,0.685,0.0713,-7.728,1,0.055,95.018,4,0.231,57
7g6Qo3pCuvIkZylyxkcfzd,0.151,0.462,267907,0.753,0.0029,11,0.753,0.203,-4.448,0,0.0515,104.858,3,0.581,23
33U0A8vEbQeBjTW7VFRtDO,0.00867,0.529,225173,0.604,0.292,0,0.604,0.171,-10.761,1,0.0441,101.931,4,0.0776,33
6Ju28M6P8Y8sLjBgWjyUUD,0.53,0.729,214667,0.675,0,2,0.675,0.0985,-5.62,0,0.0415,116.016,4,0.332,65
621j7H6bDFWGHBTXyKOZrt,3.9e-06,0.433,165133,0.934,0.801,10,0.934,0.322,-6.466,0,0.0647,99.982,4,0.357,9
3nSixKwsNItNoeAQCJqTd7,0.621,0.576,330404,0.562,0,10,0.562,0.112,-8.188,1,0.091,136.038,4,0.511,45
5LVho2KnxgxWqSrQJTfWaB,0.101,0.504,300362,0.89,3.72e-05,0,0.89,0.167,-5.955,0,0.0512,136.006,4,0.38,18
0wMwYbwAnCIvod1NEUVDJI,0.147,0.54,209129,0.723,0.000235,6,0.723,0.377,-4.169,1,0.0381,92.025,4,0.766,22
41MlSJxqdr60xsfYocAgRA,0.0084,0.422,142500,0.875,1.07e-06,11,0.875,0.396,-3.3,0,0.296,71.761,4,0.594,56
7G1OsYwrJwyQjNBeBTRCbi,0.017,0.721,195560,0.568,0,2,0.568,0.0786,-7.809,1,0.0363,129.002,4,0.298,43
7KE2XDIoW4GGGMGoJmWodc,0.0944,0.606,250640,0.692,6.1e-06,8,0.692,0.158,-5.609,1,0.0273,129.05,4,0.77,1
7t69QzoFM2AzsBAlKKVQKO,0.313,0.739,118656,0.753,0,8,0.753,0.0931,-5.681,1,0.393,165.996,4,0.396,23
571eT9qkaiIV3eLu0SLY6z,0.0316,0.559,223473,0.862,0.228,8,0.862,0.18,-7.659,1,0.035,170.004,4,0.829,36
7p9bTPpf9s0Myb1DfWjAsm,0.422,0.612,266720,0.639,0,8,0.639,0.842,-6.242,0,0.054,107.172,4,0.421,23
4b7mLZQWsy0rLnrMtPA9fQ,0.058,0.761,177533,0.818,0,6,0.818,0.11,-5.238,0,0.0978,110.99,4,0.348,59
7rYfXXtwiWeQs1x6yLwUxu,0.857,0.302,381000,0.453,2.33e-06,3,0.453,0.826,-11.028,1,0.0615,133.808,3,0.341,22
2CTN6UuO2dNEVZXR0DJVk2,0.0599,0.654,180760,0.528,7.14e-05,6,0.528,0.0975,-6.224,0,0.0412,82.014,4,0.376,66
7i1pavASRUZk62ejaUIESa,0.0815,0.385,242672,0.62,0,1,0.62,0.352,-8.316,0,0.147,75.564,4,0.415,65
6ZST1746zDPfcRED2gYILe,0.68,0.471,182787,0.268,0,2,0.268,0.146,-10.302,1,0.032,77.516,4,0.319,42
6jH1MxnBrDQd7WNTRp4foZ,0.0137,0.524,212007,0.728,0,9,0.728,0.128,-4.946,1,0.0375,118.075,4,0.32,13
0EiTmP7qmDMsURvrMAdkGD,0.68,0.603,244267,0.337,0.00086,6,0.337,0.102,-10.325,1,0.0332,139.824,4,0.164,49
2ZxxAOrHJHfh3bcTFp8Pur,0.195,0.462,193335,0.47,0,2,0.47,0.118,-5.982,1,0.143,77.019,4,0.437,26
2dMUJy0El3BcQUy9gP9gt0,0.181,0.713,170297,0.592,0,4,0.592,0.338,-4.621,0,0.0272,106.013,4,0.619,54
4Lal1QsJW1dAl2LmwEGjOl,0.0285,0.387,235132,0.686,0,0,0.686,0.106,-5.077,1,0.0343,167.936,4,0.191,37
6bVwnFqDtyvOilM6QtHNHi,0.00317,0.487,195585,0.572,0.354,0,0.572,0.0798,-5.557,1,0.0272,138.186,4,0.104,10
1c3X2dmGPu3wz3ufOSbcHr,0.0974,0.497,339307,0.606,0.00391,9,0.606,0.274,-7.691,0,0.0316,120.981,3,0.248,24
6e75CS2hDy0ABDiO6Lj0wO,0.228,0.715,210613,0.875,0,10,0.875,0.265,-3.412,1,0.0968,93.039,4,0.57,55
1l0vmvyfndvKECBeAgstGm,0.286,0.626,195135,0.454,0,8,0.454,0.0669,-10.092,0,0.0272,131.979,4,0.382,29
2jb0wFCc03nwICtuqzoM8i,8.18e-05,0.437,194550,0.955,1e-05,9,0.955,0.378,-3.41,0,0.0744,117.923,4,0.253,35
26oZOwsCywHXPRvLVORbgw,0.00176,0.885,251057,0.559,0,6,0.559,0.0973,-7.085,1,0.322,76.472,4,0.565,52
4Cv7tI7WkRDqghp3Sk9d9V,0.0349,0.202,256840,0.995,0.529,1,0.995,0.697,-5.041,0,0.251,141.422,4,0.0358,6
7s3IA0yndZXsAPGOTAK37i,0.296,0.779,288720,0.925,1.67e-05,7,0.925,0.955,-5.86,1,0.085,104.57,4,0.713,34
7LnJh1u1XWdCPT3kuZN19d,0.0134,0.679,174573,0.834,0.00291,7,0.834,0.194,-5.984,1,0.0738,103.053,4,0.388,41
5bi6WIAbhOCPcpxhHVM7UL,0.0256,0.827,173130,0.339,0.000334,10,0.339,0.122,-6.933,0,0.0559,121.969,4,0.546,45
3aohkQG8yID1le9n0iW7KX,0.736,0.671,174375,0.32,0,0,0.32,0.435,-9.548,1,0.0387,80.072,3,0.519,46
2jN9sO72dkBGsQxesGhAPA,0.808,0.55,211627,0.457,0.000949,4,0.457,0.0982,-8.896,1,0.0249,143.886,4,0.397,1
3Uvi9diL18dYSUc3vcKk0n,0.273,0.612,112705,0.497,0,0,0.497,0.156,-7.543,1,0.0719,134.174,4,0.11,46
1OZWcmlsnSs5T5UfMbdKZU,0.0615,0.58,231040,0.581,0,9,0.581,0.0831,-5.914,0,0.0314,126.746,4,0.308,21
2DePNQmfS4t6iUETRU72uH,0.84,0.532,162493,0.292,0,8,0.292,0.321,-10.167,0,0.381,82.441,4,0.635,51
7oOELD9fD5UhXfKnDOQyEm,0.00466,0.512,255027,0.792,2.3e-05,8,0.792,0.0743,-6.681,1,0.0479,142.008,4,0.442,7
3QeK7Ai2U3kIQcotCrohac,0.123,0.51,210664,0.76,0,7,0.76,0.137,-5.947,0,0.044,176.053,4,0.71,48
1D3DxxuNO57yK9h45EwiDF,0.0926,0.589,276962,0.39,0.000197,0,0.39,0.115,-6.973,1,0.0282,144.946,4,0.328,38
0Eqg0CQ7bK3RQIMPw1A7pl,0.701,0.559,286928,0.422,1.99e-06,11,0.422,0.0853,-11.89,1,0.195,74.002,4,0.191,76
7ckDV0D2ieMxkjqqugN7Ys,0.0129,0.701,215613,0.851,2.68e-05,9,0.851,0.376,-5.952,0,0.111,107.508,4,0.576,45
7u90MSvVyEjL0c8icaE7jl,0.104,0.804,217147,0.823,0,8,0.823,0.2,-5.837,1,0.0488,126.007,4,0.616,59
2Qw29GIlHVTSi9qwhel6tp,0.933,0.191,59360,0.069,0.887,4,0.069,0.0878,-21.833,0,0.0458,108.243,3,0.144,41
69HMnOvIgrKq4uy4X0cByh,0.0482,0.775,273240,0.938,0.0848,1,0.938,0.061,-5.756,1,0.0927,130.014,4,0.596,46
0Wflmk2qlce7MUaFJKOYu4,0.00335,0.4,277549,0.876,0.0153,3,0.876,0.209,-1.822,1,0.0541,79.35,4,0.261,35
38FTDyAUGDMsWitGDGsj81,3.42e-06,0.438,208387,0.954,0.769,0,0.954,0.0567,-6.17,1,0.0643,100.004,4,0.456,19
5bcuuRgZX5Z0pVTexJNBUC,0.0427,0.611,257013,0.829,0.000335,4,0.829,0.118,-3.166,1,0.043,100.076,4,0.745,19
4yDs61mzPcTod9qrBUE3H9,0.00131,0.413,308213,0.9,1.05e-05,6,0.9,0.389,-3.932,1,0.0581,126.061,4,0.588,30
07fXMMNFjaUmP6a7tnXc5D,0.122,0.44,248200,0.751,0.00795,10,0.751,0.0939,-5.722,1,0.0298,94.892,4,0.141,14
6YTpBXHHEY0PGTxOkJX6wX,0.0007,0.798,162560,0.602,0.000278,9,0.602,0.0726,-8.416,1,0.0656,89.999,4,0.41,24
2v6ZKQ64vmnROB8bf653H3,0.268,0.359,263053,0.668,0.796,5,0.668,0.137,-5.077,1,0.0293,180.192,4,0.183,18
2A2Tc6ofBKF7GPJn336Pcn,0.459,0.679,213947,0.77,0,0,0.77,0.183,-6.021,1,0.0698,91.826,4,0.817,16
6JiX1WN20XSoQt5a9Yc7Bf,0.00508,0.362,185780,0.842,5.52e-06,0,0.842,0.268,-5.515,1,0.0585,174.917,4,0.572,31
64WxLGjquEiDypddXZgggY,0.159,0.584,226840,0.839,0.000221,0,0.839,0.177,-5.173,1,0.169,187.937,4,0.808,49
4BbFzjFOGS66M9MEheRthA,0.0422,0.582,306180,0.745,0,7,0.745,0.291,-5.258,1,0.0256,95.007,4,0.54,32
2PIXt4s3wcT1e7mjgVUHeE,0.0153,0.502,314333,0.721,0.214,2,0.721,0.0827,-5.555,0,0.051,76.954,4,0.167,47
2cWn9Nzj0OIYt9TplOSO8M,0.00698,0.291,313621,0.724,0.000246,2,0.724,0.121,-6.282,1,0.0301,92.223,4,0.323,26
2Zyk0on2N9vZyHueREwoJC,0.0359,0.769,221206,0.505,0.000106,11,0.505,0.107,-6.882,0,0.252,140.063,4,0.297,53
0WVOvueWnsUYLHzXHguU1J,0.000149,0.492,188418,0.89,0,6,0.89,0.103,-5.611,1,0.034,135.085,4,0.647,38
0EA2RhRHL4KWeNa7JfD1Yw,0.812,0.576,312960,0.556,0.125,0,0.556,0.0943,-6.474,1,0.231,148.173,4,0.294,67
30lIB7UwSLy5qgkfYZEtB1,0.000497,0.823,194438,0.381,0.000542,1,0.381,0.14,-7.372,1,0.0889,107.996,4,0.46,40
3Ol2xnObFdKV9pmRD2t9x8,0.407,0.791,179449,0.587,0,3,0.587,0.148,-5.075,0,0.0413,96.057,4,0.536,79
7GLEwKsE4xuelOohsYoSnW,0.00261,0.512,252851,0.778,0,7,0.778,0.355,-4.72,1,0.0321,133.059,4,0.478,42
3TnN69JOYzbyLozZS2p3wN,0.179,0.725,222907,0.646,0.145,7,0.646,0.397,-5.964,1,0.0607,112.133,4,0.335,35
58NtoWfkHNh7MRvaxJOdkb,0.489,0.616,208280,0.535,0,6,0.535,0.101,-6.005,1,0.0335,129.968,4,0.154,45
7N3c9CKUmRqrt3dDvGWBWG,0.605,0.488,113270,0.381,0.0872,3,0.381,0.0776,-8.095,0,0.0498,140.941,4,0.217,51
3C5RkMa94LM1ZlficoZbGQ,0.0416,0.491,219960,0.986,9.28e-05,9,0.986,0.297,-2.372,0,0.165,140.05,4,0.391,33
1pL6pE0XvjkFbvg5U0NIrj,0.761,0.69,249796,0.74,0,0,0.74,0.136,-4.562,0,0.257,97.877,4,0.609,20
0JuaYeq8BuDkXpFQ1RlgQc,0.904,0.143,272720,0.276,1.6e-05,9,0.276,0.201,-8.842,1,0.0363,73.441,4,0.111,20
7Kxogd5x9y4jsfSk56va2q,0.0223,0.441,465148,0.722,0.874,5,0.722,0.137,-6.827,0,0.0651,145.026,4,0.0796,44
